MovieId|Title|ReleasedYear|Western|Crime|Mystery|Romance|Children's|Horror|Drama|Fantasy|Sci-Fi|Film-Noir|Thriller|Adventure|War|Musical|Action|Comedy|Documentary|Animation|Synopsis|SentimentScore
2733|Vibes |1988|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|Chasing speed, dreams and money, a team of drivers get involved in the slush fund investigation of a powerful figure during the 1988 Seoul Olympics.|-0.7016310691833496
2734|Mosquito Coast, The |1986|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Allie Fox, an American inventor exhausted by the perceived danger and degradation of modern society, decides to escape with his wife and children to Belize. In the jungle, he tries with mad determination to create a utopian community with disastrous results.|-0.9761518239974976
2735|Golden Child, The |1986|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|"After a Tibetan boy, the mystical Golden Child, is kidnapped by the evil Sardo Numspa, humankind's fate hangs in the balance. On the other side of the world in Los Angeles, the priestess Kee Nang seeks the Chosen One, who will save the boy from death. When Nang sees social worker Chandler Jarrell on television discussing his ability to find missing children, she solicits his expertise, despite his skepticism over being ""chosen."""|-0.5285755395889282
2736|Brighton Beach Memoirs |1986|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Eugene, a young teenage Jewish boy, recalls his memoirs of his time as an adolescent youth. He lives with his parents, his aunt, two cousins, and his brother, Stanley, whom he looks up to and admires. He goes through the hardships of puberty, sexual fantasy, and living the life of a poor boy in a crowded house.|-0.4084964692592621
2737|Assassination |1987|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|In Japanese-occupied Korea, three freedom fighters are assigned a mission to assassinate a genocidal military leader and his top collaborator. But the plan goes completely awry amidst double-crossings, counter-assassinations, and a shocking revelation about one of the assassins' past.|-0.9297405481338501
2738|Crimes of the Heart |1986|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|Three sisters try to come to grips with the meaning of their mother's suicide.|-0.7481523156166077
2739|Color Purple, The |1985|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|An epic tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry. After Celie's abusive father marries her off to the equally debasing 'Mister' Albert Johnson, things go from bad to worse, leaving Celie to find companionship anywhere she can. She perseveres, holding on to her dream of one day being reunited with her sister in Africa.|-0.596996545791626
2740|Kindred, The |1986|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|After her father’s suicide, a young mother investigates what led to his death. But when she is haunted by spirits and unearths an unsolved mystery from 30 years ago, she discovers a dark family history that could prove deadly for her child.|-0.8236290216445923
2741|No Mercy |1986|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|Forensic pathologist Kang is assigned to examine the dismembered corpse of a female murder victim. Detective Min points to a fanatic environmentalist, Lee Sung-ho, as the primary suspect. But when Kang’s daughter is kidnapped, a manipulative game begins between Kang and Lee, who holds secrets about the homicide case.|-0.6230819821357727
2743|Native Son |1986|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A young black man named Bigger Thomas takes a job working for a highly influential Chicago family, a decision that will change the course of his life forever.|-0.6471356749534607
2744|Otello |1986|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A man believes his wife is cheating on him.|-0.9512354135513306
2745|Mission, The |1986|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|"Isaac Netero is the chairman of the Hunter Association. Decades ago he sealed away Jed, a Hunter who had mastered the use of On, the dark ""shadow"" of Nen. Now On users have reappeared at the Heaven's Arena ""Battle Olympia"" tournament. For Netero, this is the last mission: to protect the Association and the world from a threat driven by hatred and the thirst for revenge. And he's going to need all the help he can get in order to succeed."|-0.7059977054595947
2746|Little Shop of Horrors |1986|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|Seymour Krelborn is a nerdy orphan working at Mushnik's, a flower shop in urban Skid Row. He harbors a crush on fellow co-worker Audrey Fulquard, and is berated by Mr. Mushnik daily. One day Seymour finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper.|-0.565201997756958
2747|Little Shop of Horrors, The |1960|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Seymour works in a skid row florist shop and is in love with his beautiful co-worker, Audrey. He creates a new plant that not only talks but cannot survive without human flesh and blood.|0.4730108976364136
2749|Morning After, The |1986|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|The Morning After is a feature film that consists of 8 vignettes that are inter-cut throughout the film. The 8 vignettes are about when you wake up next to someone the next morning...|0.0
2750|Radio Days |1987|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|The Narrator tells us how the radio influenced his childhood in the days before TV. In the New York City of the late 1930s to the New Year's Eve 1944, this coming-of-age tale mixes the narrator's experiences with contemporary anecdotes and urban legends of the radio stars.|0.41481485962867737
2751|From the Hip |1987|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Apprentice lawyer Robin Weathers turns a civil suit into a headline grabbing charade. He must reexamine his scruples after his shenanigans win him a promotion in his firm, and he must now defend a college professor who is appearantly guilty of murder.|-0.8505142331123352
2752|Outrageous Fortune |1987|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Refined actress Lauren Ames finally has a chance to study with the great theatre professor Stanislav Korzenowski. Sandy Brozinsky, a brash, loud actress, decides through happenstance to also study with Korzenowski. The two women end up dating the same man (who turns out to be a double agent) and follow him across the country to force him to choose between them.|-0.5810173153877258
2753|Bedroom Window, The |1987|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Baltimore, Maryland. Sylvia sees a girl being attacked from her lover Terry's bedroom window. The assailant flees and his victim is saved. But that same night another girl is found murdered.|-0.7509180307388306
2754|Deadtime Stories |1987|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|"An anthology of three horror stories presented by George A. Romero. In ""Gorge"" hikers are trapped in a cave-in must make a gruesome choice. In ""On Sabbath Hill,"" a woman is driven to suicide but remains to torment her lover. In ""Dust,"" a security guard is driven to murderous measures to use a strange dust that cures his wife's cancer."|-0.8451453447341919
2755|Light of Day |1987|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|After his family is kidnapped during their sailing trip in Spain, a young Wall Street trader is confronted by the people responsible: intelligence agents looking to recover a mysterious briefcase.|-0.76812344789505
2756|Wanted: Dead or Alive |1987|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|Nick Randall is a Los Angeles-based bounty hunter and an ex-CIA operative who is asked by a former co-worker to help track down terrorist Malak Al Rahim. However, Malak Al Rahim is also looking for Randall, and Randall's employers tell him where to find him. This results in the death of his best friend, Sgt. Danny Quintz, and his girlfriend, Terry, eventually forcing a showdown on the waterfront.|-0.7976049780845642
2757|Frances |1982|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|At the start of the summer, Bridget has an abortion just as she lands a much-needed job in affluent Evanston, Illinois — nannying a six-year old.|-0.9548491835594177
2758|Plenty |1985|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|"An unclaimed fortune, grown for centuries in a British bank account, becomes a potential windfall for Bernadito Castiñeiras and the residents of the tiny village of Yaragüey, Cuba. To receive his massive inheritance check, Bernadito must prove his lineage to the Castiñeiras nuns who first populated the region. In an isolated and impoverished town where many residents share the same surname, a feud breaks out between the ""Castiñeiras"" and ""Castiñeyras"" families."|0.5144069790840149
2759|Dick |1999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|A mysterious explosion occurs at the Balam Bridge in Seoul on November 20th, 1994. In front of hot-blooded local news reporter Lee Bang-Woo, Yoon Hyeok appears. Yoon Hyeok is from the same hometown as Lee Bang-Woo, but they haven't seen each other in a long time. Yoon Hyeok hands over documents to Lee Bang-Woo and hints that the case of the Balam Bridge was fabricated.|-0.7594423294067383
2761|Iron Giant, The |1999|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.|0.6947848200798035
2762|Sixth Sense, The |1999|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.|-0.7298197150230408
2763|Thomas Crown Affair, The |1999|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|Young businessman Thomas Crown is bored and decides to plan a robbery and assigns a professional agent with the right information to the job. However, Crown is soon betrayed yet cannot blow his cover because he’s in love.|-0.730075478553772
2764|Thomas Crown Affair, The |1968|0|1|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|Young businessman Thomas Crown is bored and decides to plan a robbery and assigns a professional agent with the right information to the job. However, Crown is soon betrayed yet cannot blow his cover because he’s in love.|-0.730075478553772
2765|Acid House, The |1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|"A surreal triptych adapted by ""Trainspotting"" author Irvine Welsh from his acclaimed collection of short stories. Combining a vicious sense of humor with hard-talking drama, the film reaches into the hearts and minds of the chemical generation, casting a dark and unholy light into the hidden corners of the human psyche."|-0.7656955122947693
2766|Adventures of Sebastian Cole, The |1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|Hank marries the divorced Joan, who's the mother of teens Sebastian and Jessica. After living with his new family for years, Hank announces that he's getting a sex change operation. The family deserts Hank, with Jessica going her own way and Sebastian staying with his mom. But Joan becomes an alcoholic, so Sebastian moves back in with Hank — now Henrietta — who turns out to be far more supportive than anyone else.|-0.5188761353492737
2767|Illuminata |1998|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|"It's the start of the 20th century, and Tuccio, resident playwright of a theatre repertory company offers the owners of the company his new play, ""Illuminata"". They reject it, saying it's not finished, and intrigue starts that involves influential critic Bevalaqua, theatre star Celimene, young lead actors and other theatre residents"|-0.7869338989257812
2768|Stiff Upper Lips |1998|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Stiff Upper Lips is a broad parody of British period films, especially the lavish Merchant-Ivory productions of the 'eighties and early 'nineties. Although it specifically targets A Room with a View, Chariots of Fire, Maurice, A Passage to India, and many other films, in a more general way Stiff Upper Lips satirises popular perceptions of certain Edwardian traits: propriety, sexual repression, xenophobia, and class snobbery.|-0.8607403039932251
2769|Yards, The |1999|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"Jimmy ""The Tulip"" Tudeski now spends his days compulsively cleaning his house and perfecting his culinary skills with his wife, Jill, a purported assassin who has yet to pull off a clean hit. Suddenly, an uninvited and unwelcome connection to their past unexpectedly shows up on Jimmy and Jill's doorstep; it's Oz, and he's begging them to help him rescue his wife, Cynthia."|-0.5527141690254211
2770|Bowfinger |1999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|On the verge of bankruptcy and desperate for his big break, aspiring filmmaker Bobby Bowfinger concocts a crazy plan to make his ultimate dream movie. Rallying a ragtag team that includes a starry-eyed ingenue, a has-been diva and a film studio gofer, he sets out to shoot a blockbuster featuring the biggest star in Hollywood, Kit Ramsey -- only without letting Ramsey know he's in the picture.|0.44977685809135437
2771|Brokedown Palace |1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Best friends Alice and Darlene take a trip to Thailand after graduating high school. In Thailand, they meet a captivating Australian man, who calls himself Nick Parks. Darlene is particularly smitten with Nick and convinces Alice to take Nick up on his offer to treat the two of them to what amounts to a day trip to Hong Kong. In the airport, the girls are seized by the police and shocked to discover that one of their bags contains heroin.|-0.5656975507736206
2772|Detroit Rock City |1999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|In 1978, a Kiss concert was an epoch-making event. For the three teen fans in Detroit Rock City getting tickets to the sold-out show becomes the focal point of their existence. They'll do anything for tickets -- compete in a strip club's amateur-night contest, take on religious protesters, even rob a convenience store!|0.595717191696167
2773|Alice and Martin (Alice et Martin) |1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Martin, the illegitimate son of an industrialist and a hairdresser, was sent to live with his wealthy father in the countryside as a young boy. Alice is a musician living with Martin's half-brother in Paris. When Martin shows up at Alice's door after fleeing his father's home under troubled circumstances, their lives become intertwined.|0.5265160799026489
2774|Better Than Chocolate |1999|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Not long after moving into her own place, Maggie finds herself with two unsolicited roommates: her recently divorced mother, Lila, and her young brother. The timing is especially bad, considering Maggie has fallen hard for an attractive woman, Kim, only hours before they move in. What could be a nonissue becomes increasingly complicated -- since Maggie's family is unaware of her sexual orientation, and Maggie is not open to sharing that information.|-0.927817165851593
2775|Head On |1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|With the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty-year-old addict, an act that will lead to an outburst of envious love.|-0.4873649477958679
2777|Cobra |1925|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|After a swift courtship, wealthy bachelor Judas Carmichael invites a topless dancer to live with him and his abundant collection of exotic snakes.|-0.52760249376297
2778|Never Talk to Strangers |1995|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Sarah Taylor, a police psychologist, meets a mysterious and seductive young man, Tony Ramirez, and falls in love with him. As a cause of this relationship, she changes her personality when she begins to receive anonymous telephone calls.|0.4746832251548767
2779|Heaven Can Wait |1978|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|The moving story of Carlo Acutis, a young British-Italian amateur computer programmer who died in 2006, aged 15, as a result of leukemia. However, even though he is no longer here, to this day Carlo continues to be a great symbol of strength among young people. The documentary brings together a series of reports from people who entrusted themselves to the intercession of the boy, beatified by the Catholic Church in 2020, and had their lives transformed.|0.8558812141418457
2780|Raven, The |1963|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins at Donbass, Mykola’s naive world is collapsing as the militants kill his pregnant wife and burn his home to the ground. Recovered, he makes a cardinal decision and gets enlisted in a sniper company. Having met his wife’s killers, he emotionally breaks down and arranges “sniper terror” for the enemy. He’s saved from a senseless death by his instructor who himself gets mortally wounded. The death of a friend leaves a “scar” and Mykola is ready to sacrifice his life.|-0.8745197057723999
2781|Tingler, The |1959|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|A pathologist experiments with a deaf-mute woman who is unable to scream to prove that humans die of fright due to an organism he names The Tingler that lives within each person on the spinal cord and is suppressed only when people scream when scared.|-0.627449631690979
2782|Pit and the Pendulum |1961|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|In the sixteenth century, Francis Barnard travels to Spain to clarify the strange circumstances of his sister's death after she had married the son of a cruel Spanish Inquisitor.|-0.7289013266563416
2783|Tomb of Ligeia, The |1965|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Verden Fell is shattered after the death of his lovely wife. But, after an unexpected encounter with Lady Rowena Trevanion, Fell soon finds himself married again. Nevertheless, his late wife's spirit seems to hang over the dilapidated abbey that Fell shares with his new bride. Lady Rowena senses that something is amiss and, when she investigates, makes a horrifying discovery -- learning that Fell's dead wife is closer than she ever imagined possible.|-0.732401967048645
2784|Masque of the Red Death, The |1964|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|"A European prince terrorizes the local peasantry while using his castle as a refuge against the ""Red Death"" plague that stalks the land."|-0.9256039261817932
2785|Tales of Terror |1962|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|After four years, the popular documentary series on ghosts is back with a miraculous comeback. The series will hit the most dangerous haunted spots around the Kanto region, including a ghost suspension bridge in Gunma Prefecture and a haunted tunnel in Yamanashi Prefecture.|0.5869765877723694
2786|Haunted Honeymoon |1986|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Radio personalities Larry Abbot and Vickie Pearle are stars of a mystery show. Since they announced their engagement, Larry has been plagued by speech problems and, seeking out an unconventional cure, he returns to his boyhood home, a mansion in the countryside, bringing Vickie along. Larry reunites with numerous family members, but discovers that there are sinister things afoot within the walls of the creepy estate.|-0.6917245984077454
2787|Cat's Eye |1985|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Lupin III competes with the Kisugi sisters to steal a triptych of paintings that once belonged to their father, and which hold the key to a long-unsolved mystery.|0.46896111965179443
2788|And Now for Something Completely Different |1971|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|A collection of Monty Python's Flying Circus skits from the first two seasons of their British TV series.|-0.39737170934677124
2789|Damien: Omen II |1978|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Since the sudden and suspicious deaths of his parents, young Damien has been in the charge of his wealthy aunt and uncle and enrolled in a military school. Widely feared to be the Antichrist, he relentlessly plots to seize control of his uncle's business empire — and the world.|-0.9734373688697815
2791|Airplane! |1980|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|An ex-fighter pilot forced to take over the controls of an airliner when the flight crew succumbs to food poisoning.|-0.8055633306503296
2792|Airplane II: The Sequel |1982|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.|-0.8518539071083069
2793|American Werewolf in Paris, An |1997|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|An American man unwittingly gets involved with werewolves who have developed a serum allowing them to transform at will.|-0.7707602977752686
2794|European Vacation |1985|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|The Griswalds win a vacation to Europe on a game show, and so pack their bags for the continent. They do their best to catch the flavor of Europe, but they just don't know how to be be good tourists. Besides, they have trouble taking holidays in countries where they CAN speak the language.|-0.7025021910667419
2795|Vacation |1983|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|A pleasent trip to the Phillipines is turned into tragedy when the tour bus is kidnapped by a group of rebels that want to exchange the prisoners for the Rebel Leader's brother...|-0.9887856245040894
2796|Funny Farm |1988|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Sportswriter Andy Farmer moves with his schoolteacher wife Elizabeth to the country in order to write a novel in relative seclusion. Of course, seclusion is the last thing the Farmers find in the small, eccentric town, where disaster awaits them at every turn.|-0.9418914914131165
2797|Big |1988|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|"When thrill-seeker Cricket tricks his family into taking a ""road trip"" in space, chaos in the cosmos quickly ensues. Despite growing frustrations between Cricket and his dad, Bill, the two must learn to appreciate each other's unique perspectives in order to prevent Big City from being destroyed by an interstellar disaster."|-0.7527444958686829
2798|Problem Child |1990|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Junior and his father, Ben, move from Cold River to Mortville. Junior becomes threatened by Ben's desire to date again and find a new mother for Junior, and sabotages each of his dates.|-0.9188596606254578
2799|Problem Child 2 |1991|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Junior and his father, Ben, move from Cold River to Mortville. Junior becomes threatened by Ben's desire to date again and find a new mother for Junior, and sabotages each of his dates.|-0.9188596606254578
2800|Little Nemo: Adventures in Slumberland |1992|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|A little boy whose dreams transcend reality is sucked into his own fantasy, which is everything he has dreamed of, until he unleashes an old secret that may not only destroy this perfect dream world but reality itself.|-0.7595905661582947
2802|Tequila Sunrise |1988|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|In a seaside California town, best friends Mac and Nick are on opposite sides of the law. Mac is a former drug dealer trying to clean up his act, while Nick is a high-profile detective trying to take down a Mexican drug lord named Carlos. Soon Nick's loyalties are put to the test when he begins an affair with restaurateur Jo Ann  -- a love interest of Mac's -- unwittingly leading his friend into a police-orchestrated trap.|-0.5755876898765564
2803|Pelican Brief, The |1993|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|A law student's theory about the recent deaths of two Supreme Court justices embroils her in a far-reaching web of murder, corruption, and greed.|-0.8957079648971558
2804|Christmas Story, A |1983|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|When her beloved family dog Nugget falls sick over Christmas, a city dermatologist must return home to confront both her dysfunctional family, and the mortality of the one family member that brings them all together.|-0.8281022310256958
2805|Mickey Blue Eyes |1999|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|"An English auctioneer proposes to the daughter of a mafia kingpin, only to realize that certain ""favors"" would be asked of him."|-0.5870911478996277
2806|Teaching Mrs. Tingle |1999|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|A bright high-school senior has her impending status as valedictorian jeopardized when her bitter history teacher, Mrs. Tingle, gives her a poor grade on a project.  When an attempt to get ahead in Mrs. Tingle's class goes awry, mayhem ensues and friendships, loyalties and trust are tested by the teacher's intricate mind-games.|-0.9372401833534241
2807|Universal Soldier: The Return |1999|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|Luc Deveraux, the heroic former Universal Soldier, is about to be thrown into action once again. When SETH, the supercomputer-controlled ultra-warrior, decides to take revenge and destroy its creators, only Luc can stop it. All hell breaks loose as Luc battles SETH and a deadly team of perfect soldiers in a struggle that pits man against machine and good against evil.|0.5975289940834045
2808|Universal Soldier |1992|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|An American soldier who had been killed during the Vietnam War is revived 25 years later by the military as a semi-android, UniSols, a high-tech soldier of the future. After the failure of the initiative to erase all the soldier's memories, he begins to experience flashbacks that are forcing him to recall his past.|-0.5479695796966553
2809|Love Stinks |1999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|A movie about a relationship...that's worse than yours. Seth (Stewart), a sitcom writer-producer, meets Chelsea (Wilson), an interior decorator, at his best friend's (Bellamy) wedding. He's immediately sexually attracted to her while she's instantly attracted to his single-ness. They both ditch their wedding dates and start their own date that same night. The two become a couple, appearing very happy until after a couple of years of postponing a marriage proposal. When Chelsea realizes that Seth wants to remain single and together, she becomes quite bitter. In the next hour of the movie, the two engage in behavior that makes the War of the Roses look like child's play.|-0.9260344505310059
2810|Perfect Blue |1997|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Encouraged by her managers, rising pop star Mima takes on a recurring role on a popular TV show, when suddenly her handlers and collaborators begin turning up murdered.|-0.9016976952552795
2811|With Friends Like These... |1998|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Four small-time, two-bit character actors, all close friends, compete for the same important part in the next Martin Scorsese mob film.|-0.4106728136539459
2812|In Too Deep |1999|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|"Drug lord Dwayne Gittens rules Cincinnati with an iron fist. No wonder he's known as ""God"" on the streets. Determined to break Gittens' stranglehold on the city is undercover cop Jeffrey Cole. But as Cole takes on an assumed identity to penetrate Gittens' criminal empire, he makes a disturbing discovery -- he kind of likes being a gangster."|-0.648926854133606
2813|Source, The |1999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|A comedy/drama set in a village and centered on a battle of the sexes, where women threaten to withhold sexual favours as long as the men refuse to install a water pipe.|-0.46021315455436707
2814|Bat, The |1959|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|When a mad scientist begins kidnapping wrestlers and extracting their spinal fluid to create a race of Gill Men, two cops call in Batwoman to investigate. But when her mission leaves the scientist horrifically scarred, he seeks revenge.|-0.7584835290908813
2815|Iron Eagle |1986|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|While Chappy Sinclair is saddled with a bunch of misfits and delinquents for his flight school, he turns to his protégé Doug Masters to assist him in rounding them into shape for an important competition. During their training, they stumble upon a group of subversive air force officers who are dealing in toxic waste as a sideline.|-0.7037677764892578
2816|Iron Eagle II |1988|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|Chappy Sinclair is called to gather together a mixed Soviet/U.S. strike force that will perform a surgical strike on a massively defended nuclear missile site in the Middle East. Chappy finds that getting the Soviet and U.S. Pilots to cooperate is only the most minor of his problems as he discovers someone in the Pentagon is actively sabotaging his mission.|-0.8426706790924072
2817|Aces: Iron Eagle III |1992|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|Chappy discovers a drug-smuggling scheme at his own air base. It turns out that the lives of some village people in Peru are at stake, and he decides to fly there with ancient airplanes and friends to free them.|-0.5761624574661255
2818|Iron Eagle IV |1995|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|While Chappy Sinclair is saddled with a bunch of misfits and delinquents for his flight school, he turns to his protégé Doug Masters to assist him in rounding them into shape for an important competition. During their training, they stumble upon a group of subversive air force officers who are dealing in toxic waste as a sideline.|-0.7037677764892578
2819|Three Days of the Condor |1975|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|A bookish CIA researcher finds all his co-workers dead, and must outwit those responsible until he figures out who he can really trust.|-0.6920649409294128
2820|Hamlet |1964|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|When Hamlet discovers his father’s deceased body, he finds himself pulled into a power struggle as his scheming uncle attempts to secure a monopoly on the Scandinavian rubber duck industry. Will Hamlet avenge his father? Will he become the king of rubber ducks? Does any of it really matter?|-0.5982098579406738
2821|Male and Female |1919|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|A sexual movie about a man who died and remarried falling into an affair.|-0.7129543423652649
2822|Medicine Man |1992|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|An eccentric scientist in the Amazon jungle rejects his research assistant for being a woman, but as bulldozers threaten their work on a potential cancer cure, they learn to collaborate and begin to fall in love.|0.7603980302810669
2823|Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) |1919|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|In San Francisco, well-known sportsman Kay Hoog announces to a club that he has found a message in a bottle with a map drawn by a Harvard professor who has gone missing. The map tells of a lost Incan civilization that possesses an immense treasure. Hoog immediately plans an expedition to find it. But Lio Sha, the head of a criminal organization known as the Spiders, is determined to get the treasure for herself and plans a rival expedition.|0.5021131634712219
2824|On the Ropes |1999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|A woman gets caught by the wife of her lover which results in a stabbing. Feeling guilty she runs away and joins a nunnery. But she soon discovers that several nuns and a well known author have turned the place into their own personal S&M playground.|-0.9381486177444458
2825|Rosie |1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?|0.0
2826|13th Warrior, The |1999|0|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|0|A Muslim ambassador exiled from his homeland joins a group of Vikings, initially offended by their behavior but growing to respect them. As they travel together, they learn of a legendary evil closing in and must unite to confront this formidable force.|0.5584548711776733
