MovieId|Title|ReleasedYear|War|Film-Noir|Thriller|Western|Crime|Action|Drama|Musical|Fantasy|Documentary|Sci-Fi|Animation|Mystery|Comedy|Children's|Adventure|Romance|Horror|Synopsis|Actors|Directors
3180|Play it to the Bone|1999|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|Two aging fighters in LA, friends, get a call from a Vegas promoter because his undercard fighters for a Mike Tyson bout that night are suddenly unavailable. He wants them to box each other. They agree as long as the winner gets a shot at the middleweight title. They enlist Grace, Cesar's current and Vinnie's ex girlfriend, to drive them to Vegas.|['Antonio Banderas', 'Woody Harrelson', 'Lolita Davidovich', 'Tom Sizemore', 'Lucy Liu', 'Robert Wagner', 'Richard Masur', 'Willie Garson', 'Cylk Cozart', 'Jack Carter', 'Aida Turturro', 'Dana Lee', 'Mike Tyson', 'Kevin Costner', 'Wesley Snipes', 'James Woods', 'Natasha Gregson Wagner', 'Drew Carey', 'Jennifer Tilly', 'Tony Curtis', 'Gennifer Flowers', 'Linnea Quigley', 'Rod Stewart', 'Henry G. Sanders', 'Maeve Quinlan', 'Billie Perkins']|['Ron Shelton']
3181|Titus|1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Titus Andronicus returns from the wars and sees his sons and daughters taken from him, one by one. Shakespeare's goriest and earliest tragedy.|"['Anthony Hopkins', 'Jessica Lange', 'Jonathan Rhys Meyers', 'Matthew Rhys', 'Harry Lennix', 'Angus Macfadyen', 'Colm Feore', 'Alan Cumming', 'Laura Fraser', 'Raz Degan', 'Kenny Doughty', 'James Frain', 'Blake Ritson', 'Colin Wells', 'Osheen Jones', ""Dario D'Ambrosi"", 'Ettore Geri', 'Constantine Gregory', 'Geraldine McEwan', 'Tresy Taddei', 'Bah Souleymane', 'Antonio Manzini', 'Leonardo Treviglio', 'Giacomo Gonnella', 'Carlo Medici', 'Emanuele Vezzoli', 'Hermann Weiskopf', 'Christopher Ahrens', 'Vito Fasano', 'Maurizio Rapotec', 'Bruno Bilotta']"|['Julie Taymor']
3182|Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.|1999|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|"A portrait of the life and career of the infamous American execution device designer Fred A. Leuchter, Jr. Mr. Leuchter was an engineer who became an expert on execution devices and was later hired by holocaust revisionist historian Ernst Zundel to ""prove"" that there were no gas chambers at Auschwitz. Leuchter published a controversial report confirming Zundel's position, which ultimately ruined his own career. Most of the footage is of Leuchter, working in and around execution facilities or chipping away at the walls of Auschwitz, but Morris also interviews various historians, associates, and neighbors."|['Fred A. Leuchter Jr.', 'Robert Jan van Pelt', 'David Irving', 'Caroline Leuchter', 'James Roth', 'Shelly Shapiro', 'Suzanne Tabasky', 'Ernst Zündel', 'David Collins', 'Daniel Polsby', 'Jeff Brown', 'Robert Duerr', 'Adolf Hitler', 'Errol Morris']|['Errol Morris']
3183|Third Miracle, The|1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|The Vatican sends a priest to verify some miracles, performed by a woman who has been nominated for sainthood...|"['Ed Harris', 'Anne Heche', 'Armin Mueller-Stahl', 'Charles Haid', 'Ken James', 'Barbara Sukowa', 'Sofia Polanska', 'Pavol Simon', 'Ivan Lukac', 'Patrik Minár', 'Michael Rispoli', 'Kenny Robinson', 'Rony Clanton', 'Angela Fusco', 'Susan Henley', 'Jade Smith', 'Monique Mojica', 'James Gallanders', 'Gerard Ronan', 'Alastair Moir', 'Kay Hawtrey', 'Ron Gabriel', 'Desmond Ellis', 'Mark Huisman', ""Norma Dell'Agnese"", 'Rogue Johnston', 'Ian Eugene Ryan', 'Christopher Bolton', 'Natalie Urquhart', 'Ralph Small', 'Don Carmody', 'Caterina Scorsone', 'Rodger Barton', 'Junior Williams', 'Catherine Gourdier', 'Lili Francks', 'Craig Eldridge', 'Michael Millar', 'Aron Tager', 'Arthur Eng', 'Duaine Devereaux', 'Ron Kennell', 'Jean-Louis Roux', 'Ned Vukovic', 'Mary-Lu Zahalan', 'Trevor Lowden', 'Leanne Poirier Greenfield', 'Rik Walters']"|['Agnieszka Holland']
3184|Montana|1998|0|0|0|0|1|1|1|0|0|0|0|0|0|1|0|0|0|0|An Australian sheep man comes to Montana looking for grazing space, is opposed by local ranchers and a wealthy cattle-woman.|['Errol Flynn', 'Alexis Smith', 'S.Z. Sakall', 'Douglas Kennedy', 'James Brown', 'Ian MacDonald', 'Charles Irwin', 'Paul E. Burns', 'Tudor Owen', 'Lester Matthews']|['Ray Enright', 'Raoul Walsh']
3185|Snow Falling on Cedars|1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|In the 1950s, a Japanese-American fisherman is suspected of killing his neighbour at sea. For Ishmael, a local reporter, the trial strikes a deep emotional chord when he finds his ex-lover is linked to the case. As he investigates the killing, he uncovers some startling clues that lead him to a shocking discovery.|"['Ethan Hawke', 'Youki Kudoh', 'Reeve Carney', 'Anne Suzuki', 'Rick Yune', 'Max von Sydow', 'James Rebhorn', 'James Cromwell', 'Richard Jenkins', 'Arija Bareikis', 'Eric Thal', 'Celia Weston', 'Daniel von Bargen', 'Akira Takayama', 'Ako', 'Cary-Hiroyuki Tagawa', 'Zak Orth', 'Max Wright', 'Sam Shepard', 'Caroline Kava', 'Jan Rubeš', 'Sheila Moore', 'Zeljko Ivanek', 'Seiji Inouye', 'Saemi Nakamura', 'Mika Fujii', 'Dwight McFee', 'Bill Harper', 'Henry O', 'Myles Ferguson', 'Noah Heney', 'John Destry', 'A. Arthur Takemoto', 'Ken Takemoto', 'Larry Musser', 'Jamie Kang', 'Lili Marshall', 'Lisa Mena', 'Jethro Heysen-Hicks', 'Tom Heaton', 'Frank C. Turner', 'Marilyn Norry', 'Peter Crook', 'Ron Snyder', 'Mark Farrell', 'Jay Brazeau', 'Tom Scholte', 'Timothy Burd', 'Gareth Williams', 'Anthony Harrison', 'Adam Pospíšil', 'John Brynelsen', 'Sean Akira', 'Bart Anderson', 'Barry Brandt', 'Robert J. Burke Jr.', 'Don ""Tex"" Clark']"|['Scott Hicks']
3186|Girl, Interrupted|1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|"Set in the changing world of the late 1960s, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside."|['Winona Ryder', 'Angelina Jolie', 'Clea DuVall', 'Brittany Murphy', 'Elisabeth Moss', 'Jared Leto', 'Jeffrey Tambor', 'Vanessa Redgrave', 'Whoopi Goldberg', 'Angela Bettis', 'Jillian Armenante', 'Drucie McDaniel', 'Alison Claire', 'Christina Myers', 'Joanna Kerns', 'Travis Fine', 'Gloria Barnhart', 'Josie Gammell', 'Bruce Altman', 'Mary Kay Place', 'Ray Baker', 'KaDee Strickland', 'Christian Monroe', 'Kurtwood Smith', 'David Scott Taylor', 'Janet Greer', 'Christopher Grimaldi', 'Ginny Graham', 'Richard Domeier', 'John Kirkman', 'Sally Bowman', 'Misha Collins', 'John Lumia', 'Marilyn Brett', 'Henry Alex Rubin', 'Marilyn Spanier', 'Linda Gilvear', 'Allen Strange', 'Spencer Gates', 'Rebecca Derrick', 'Anne Connors', 'Steve Altes', 'Joe Gerety', 'Anne Lewis', 'Donny Martino', 'John Levin', 'Irene Longshore', 'Katie Rimmer', 'Jonathan Martin Spirk']|['James Mangold']
3187|Trans|1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.|['Chris Hemsworth', 'Brian Tyree Henry', 'Scarlett Johansson', 'Keegan-Michael Key', 'Jon Hamm', 'Steve Buscemi', 'Laurence Fishburne', 'Vanessa Liguori', 'Jon Bailey', 'Jason Konopisos-Alvarez', 'Evan Michael Lee', 'James Remar', 'Isaac C. Singleton Jr.', 'Steve Blum', 'Jinny Chung', 'Josh Cooley', 'Dillon Bryan']|['Josh Cooley']
3188|Life and Times of Hank Greenberg, The|1998|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|The story of Baseball Hall-of-Famer Hank Greenberg, the first major Jewish baseball star in the Major Leagues,  is told through archival film footage and interviews with fans, former teammates, friends, and family. As a great first baseman with the Detroit Tigers, Greenberg endured antisemitism and became a hero and source of inspiration throughout the Jewish community, not incidentally leading the Tigers to Major League dominance in the 1930s.|['Sander Levin']|['Aviva Kempner']
3189|My Dog Skip|1999|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|A shy boy is unable to make friends in Yazoo City, Mississippi in 1942, until his parents give him a terrier puppy for his ninth birthday. The dog, which he names Skip, becomes well known and loved throughout the community and enriches the life of the boy, Willie, as he grows into manhood. Based on the best-selling Mississippi memoir by the late Willie Morris.|['Frankie Muniz', 'Diane Lane', 'Kevin Bacon', 'Caitlin Wachs', 'Harry Connick Jr.', 'Luke Wilson', 'Bradley Coryell', 'Daylan Honeycutt', 'Cody Linley', 'Peter Crombie', 'Clint Howard', 'Elizabeth Rice', 'Chaon Cross', 'Hunter Hayes', 'Susan Carol Davis', 'Nathaniel Lee Jr.', 'John Stiritz', 'David Pickens', 'Lucile Doan Ewing']|['Jay Russell']
3190|Supernova|2000|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|Set in the 22nd century, when a battered salvage ship sends out a distress signal, the seasoned crew of the rescue hospital ship Nova-17 responds. What they find is a black hole--that threatens to destroy both ships--and a mysterious survivor whose body quickly mutates into a monstrous and deadly form.|['James Spader', 'Angela Bassett', 'Robert Forster', 'Lou Diamond Phillips', 'Peter Facinelli', 'Robin Tunney', 'Wilson Cruz', 'Eddy Rice Jr.', 'Knox White', 'Kerrigan Mahan', 'Vanessa Marshall', 'Kevin Sizemore']|['Walter Hill', 'Jack Sholder', 'Francis Ford Coppola']
3191|Quarry, The|1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A man on the run from his own sins, finds himself in a small border town in Texas, impersonating a reverend. The town are quickly drawn to the man's unorthodox sermons, but so is a police chief who has his suspicions.|['Shea Whigham', 'Michael Shannon', 'Catalina Sandino Moreno', 'Bobby Soto', 'Bruno Bichir', 'Jimmy Gonzales', 'Abel Becerra', 'Rose Bianco', 'Julia Vera', 'Hector Presedo', 'Alvaro Martinez', 'Anna Watt', 'Anthony Reynolds', 'David Jensen']|['Scott Teems']
3192|Terrorist, The (Malli)|1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|||
3193|Creature|1999|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|A crew of scientists arrives on a far, cold planet to examine archaic artifacts of unknown origin. They discover that their German enemies already have a ship there. When they seek their help after a failed landing, they only find the Germans’ bodies, obviously slaughtered by one of the archaic creatures, awoken to new life. Now the alien is after them.|['Stan Ivar', 'Wendy Schaal', 'Lyman Ward', 'Klaus Kinski', 'Annette McCarthy', 'Marie Laurin', 'Robert Jaffe', 'Diane Salinger', 'John Stinson', 'Buckley Norris', 'Eileen Seeley']|['William Malone']
3194|Way We Were, The|1973|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Two desperate people have a wonderful romance, but their political views and convictions drive them apart.|"['Barbra Streisand', 'Robert Redford', 'Bradford Dillman', 'Lois Chiles', ""Patrick O'Neal"", 'Viveca Lindfors', 'Allyn Ann McLerie', 'Murray Hamilton', 'Herb Edelman', 'Diana Ewing', 'Sally Kirkland', 'Marcia Mae Jones', 'Don Keefer', 'George Gaynes', 'Eric Boles', 'Barbara Peterson', 'Roy Jenson', 'Brendan Kelly', 'James Woods', 'Constance Forslund', 'Robert Gerringer', 'Susan Blakely', 'Edward Power', 'Susanne Zenor', 'Dan Seymour', 'Mikel Angel', 'Dick Cherney', 'Robert Cole', 'Dorian Cusick', 'Robert Dahdah', 'Brent Dunsford', 'Sig Frohlich', 'Beverly Goodman', 'Marvin Hamlisch', 'Bob Harks', 'Michael Jeffers', 'R.C. Keene', 'Don Koll', 'John Marlin', 'Hans Moebus', 'Bruce Pecheur', 'Leoda Richards', 'Al Roberts', 'Clark Ross', 'Cornelia Sharpe', 'Robert Strong', 'Andrea True']"|['Sydney Pollack']
3195|Tess of the Storm Country|1922|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Wealthy Elias Graves builds his home on the top of a hill, where a group of squatters have taken up residence at the bottom. Many of the men in the squatters' village have their eyes on young Tess, and one of them, Ben Letts, frames Tess's father for murder. While maintaining her father's innocence, Tess must keep her love for Graves' son a secret, while caring for Elias' daughter's illegitamate child.|['Mary Pickford', 'Lloyd Hughes', 'Gloria Hope', 'David Torrence', 'Forrest Robinson', 'Jean Hersholt', 'Danny Hoy', 'Robert Russell', 'Gus Saville', 'Madame De Bodamere', 'Milton Berle', 'Jeanne Carpenter', 'Maxine Tabnac', 'Mavis Villiers']|['John S. Robertson']
3196|Stalag 17|1953|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|It's a dreary Christmas 1944 for the American POWs in Stalag 17 and the men in Barracks 4, all sergeants, have to deal with a grave problem—there seems to be a security leak.|['William Holden', 'Robert Strauss', 'Don Taylor', 'Otto Preminger', 'Harvey Lembeck', 'Richard Erdman', 'Peter Graves', 'Neville Brand', 'Sig Ruman', 'Michael Moore', 'Peter Baldwin', 'Robinson Stone', 'Robert Shawley', 'William Pierson', 'Gil Stratton', 'Jay Lawrence', 'Erwin Kalser', 'Edmund Trzcinski']|['Billy Wilder']
3197|Presidio, The|1988|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Jay Austin is now a civilian police detective. Colonel Caldwell was his commanding officer years before when he left the military police over a disagreement over the handling of a drunk driver. Now a series of murders that cross jurisdictions force them to work together again. That Austin is now dating Caldwell's daughter is not helping their relationship.|['Sean Connery', 'Mark Harmon', 'Meg Ryan', 'Jack Warden', 'Mark Blum', 'Dana Gladstone', 'Jenette Goldstein', 'Marvin J. McIntyre', 'Don Calfa', 'John DiSanti', 'Robert Lesser', 'James Hooks Reynolds', 'Curtis W. Sims', 'Rick Zumwalt', 'Rosalyn Marshall', 'Jessie Lawrence Ferguson', 'Larry Jenkins', 'Jesse D. Goins', 'Kim Robillard', 'Michael Strasser', 'Chuckie Davis', 'Ron Cummins', 'Patrick Kilpatrick', 'John Allen Vick', 'Michael Fosberg', 'Joe Hart', 'Clay Wilcox', 'Bob Rochelle', 'Susan Saiger', 'Ruth de Sosa', 'Tracy Tanen', 'Peter Fitzsimmons', 'Pete Antico', 'Dean R. Miller', 'Jophery C. Brown', 'Justin De Rosa', 'Allan Graf', 'Frank Orsatti', 'Peter Kwong', 'Bob Delegall', 'Richard Kwong', 'Sam Arnold', 'Conrad Hurtt', 'Ronnie Rondell Jr.', 'Theodore Carl Soderberg']|['Peter Hyams']
3198|Papillon|1973|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Henri “Papillon” Charrière, a safecracker from the Parisian underworld, is wrongfully convicted and sentenced to life imprisonment in the penal colony of French Guiana, where he forges a strong friendship with Louis Dega, a counterfeiter who needs his protection.|['Charlie Hunnam', 'Rami Malek', 'Christopher Fairbank', 'Eve Hewson', 'Michael Socha', 'Brian Vernel', 'Nicholas Asbury', 'Louisa Pili', 'Antonio de la Cruz', 'Andre Flynn', 'Yorick van Wageningen', 'Nikola Kent', 'Mark Phelan', 'Michael Adams', 'Roland Møller', 'Slavko Sobin', 'Luka Peroš', 'Goran Navojec', 'Dragan Mićanović', 'Joel Basman', 'Petar Ćirica', 'Nenad Heraković', 'Brian Nickles', 'Cali Nelle', 'Eydel Francisco Balbuena', 'Reshad Strik', 'Tommy Flanagan', 'Lorena Andrea', 'Poppy Mahendra', 'Juan Leonardo Solari', 'Veronica Quilligan', 'Mirjam Novak', 'Demetri Goritsas']|['Michael Noer']
3199|Pal Joey|1957|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|An opportunistic singer woos a wealthy widow to boost his career.|"['Rita Hayworth', 'Frank Sinatra', 'Kim Novak', 'Barbara Nichols', 'Bobby Sherwood', 'Hank Henry', 'Elizabeth Patterson', 'Hermes Pan', 'John Alban', 'Sam Harris', 'Leota Lorraine', 'Frank McLure', 'Harold Miller', ""Harry 'Snub' Pollard"", 'Leoda Richards', 'Bert Stevens', 'Robin Morse', 'Robert Reed', 'Jane Chung']"|['George Sidney']
3200|Last Detail, The|1973|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|Two Navy men are ordered to bring a young offender to prison, but decide to show him one last good time along the way.|['Jack Nicholson', 'Otis Young', 'Randy Quaid', 'Clifton James', 'Carol Kane', 'Michael Moriarty', 'Kathleen Miller', 'Nancy Allen', 'Gerry Salsberg', 'Luana Anders', 'Patricia Hamilton', 'Gilda Radner', 'Hal Ashby', 'Don McGovern', 'Michael Chapman', 'Jim Henshaw', 'Derek McGrath', 'Jim Horn', 'John Castellano']|['Hal Ashby']
3201|Five Easy Pieces|1970|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A drop-out from upper-class America picks up work along the way on oil-rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.|['Jack Nicholson', 'Karen Black', 'Susan Anspach', 'Lois Smith', 'Ralph Waite', 'Billy Green Bush', 'Irene Dailey', 'Toni Basil', 'Lorna Thayer', 'Richard Stahl', 'Helena Kallianiotes', 'William Challee', 'John P. Ryan', 'Fannie Flagg', 'Marlena MacGuire', 'Sally Struthers', 'Clay Greenbush', 'Bob Rafelson']|['Bob Rafelson']
3202|Even Dwarfs Started Small (Auch Zwerge haben klein angefangen)|1971|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|The inhabitants of an institution in a remote country rebel against their keepers. Their acts of rebellion are by turns humorous, boring and alarming. An allegory on the problematic nature of fully liberating the human spirit, as both commendable and disturbing elements of our nature come forward. The film shows how justifiable revolt may be empowering, but may also turn to chaos and depravity. The allegory is developed in part by the fact that the film is cast entirely with dwarfs|['Helmut Döring', 'Paul Glauer', 'Gisela Hertwig', 'Hertel Minkner', 'Gertrud Piccini', 'Marianne Saar', 'Brigitte Saar', 'Gerd Gickel', 'Erna Gschwendtner', 'Gerhard Maerz', 'Alfredo Piccini', 'Erna Smollarz', 'Lajos Zsarnoczay', 'Pepi Hermine']|['Werner Herzog']
3203|Dead Calm|1989|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|An Australian couple take a sailing trip in the Pacific to get over the recent loss of their son. While on the open sea, they come across a sinking ship with one survivor who is not at all what he seems.|['Nicole Kidman', 'Sam Neill', 'Billy Zane', 'George Shevtsov', 'Rod Mullinar', 'Joshua Tilden', 'Michael Long', 'Lisa Collins', 'Paula Hudson-Brinkley', 'Sharon Cook', 'Malinda Rutter']|['Phillip Noyce']
3204|Boys from Brazil, The|1978|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Nazi hunter Ezra Lieberman discovers a sinister and bizarre plot to rekindle the Third Reich.|['Gregory Peck', 'Laurence Olivier', 'James Mason', 'Lilli Palmer', 'Uta Hagen', 'Steve Guttenberg', 'Denholm Elliott', 'Rosemary Harris', 'John Dehner', 'John Rubinstein', 'Anne Meara', 'Jeremy Black', 'Bruno Ganz', 'Walter Gotell', 'David Hurst', 'Wolfgang Preiss', 'Michael Gough', 'Joachim Hansen', 'Sky du Mont', 'Carl Duering', 'Linda Hayden', 'Richard Marner', 'Georg Marischka', 'Günter Meisner', 'Prunella Scales', 'Raul Faustino Saldanha', 'Jürgen Andersen', 'Mervyn Nelson', 'David Brandon', 'Monica Gearson', 'Wolf Kahler', 'Gerti Gordon']|['Franklin J. Schaffner']
3205|Black Sunday (La Maschera Del Demonio)|1960|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|A vengeful witch, Asa Vajda, and her fiendish servant, Igor Jauvitch, return from the grave and begin a bloody campaign to possess the body of the witch's beautiful look-alike descendant, Katia. Only a handsome doctor with the help of family members stand in her way.|['Barbara Steele', 'John Richardson', 'Andrea Checchi', 'Ivo Garrani', 'Arturo Dominici', 'Enrico Olivieri', 'Antonio Pierfederici', 'Tino Bianchi', 'Clara Bindi', 'Mario Passante', 'Renato Terra', 'Germana Dominici', 'Nando Gazzolo']|['Mario Bava']
3206|Against All Odds|1984|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|She was a beautiful fugitive. Fleeing from corruption. From power. He was a professional athlete past his prime. Hired to find her, he grew to love her. Love turned to obsession. Obsession turned to murder. And now the price of freedom might be nothing less than their lives.|['Jeff Bridges', 'Rachel Ward', 'James Woods', 'Alex Karras', 'Jane Greer', 'Richard Widmark', 'Dorian Harewood', 'Swoosie Kurtz', 'Saul Rubinek', 'Pat Corley', 'Bill McKinney', 'Allen Williams', 'Sam Scarber', 'Paul Valentine', 'Jonathan Terry']|['Taylor Hackford']
3207|Snows of Kilimanjaro, The|1952|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|A union pensioner and his wife are robbed, but find that merely getting the assailants brought to justice is not enough for their consciences.|['Ariane Ascaride', 'Jean-Pierre Darroussin', 'Gérard Meylan', 'Grégoire Leprince-Ringuet', 'Marilyne Canto', 'Anaïs Demoustier', 'Adrien Jolivet', 'Robinson Stévenin', 'Karole Rocher', 'Julie-Marie Parmentier', 'Pierre Niney', 'Yann Loubatière', 'Jean-Baptiste Fonck', 'Emilie Piponnier', 'Raphaël Hidrot', 'Anthony Decadi', 'Frédérique Bonnal', 'Simon Frenay']|['Robert Guédiguian']
3208|Loaded Weapon 1|1993|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|An LA detective is murdered because she has microfilm with the recipe to make cocaine cookies. Two cops partner to find and stop the fiends before they can dope the nation by distributing their wares via the 'Wilderness Girls' cookie drive.|['Emilio Estevez', 'Samuel L. Jackson', 'Jon Lovitz', 'Tim Curry', 'Kathy Ireland', 'Frank McRae', 'William Shatner', 'Dhiru Shah', 'Gokul', 'Tom Bergman', 'Danny Castle', 'Lance Kinsey', 'Bill Nunn', 'Joyce Brothers', 'Lin Shaye', 'Robert Willis', 'Vito Scotti', 'Ken Ober', 'James Doohan', 'Lauren Abels', 'Richard Moll', 'F. Murray Abraham', 'Charlie Sheen', 'Denis Leary', 'Denise Richards', 'Mary Lynn Naggie', 'Suzie Hardy', 'Karman Kruschke', 'Michael Castner', 'J.P. Hubbell', 'Corey Feldman', 'Phil Hartman', 'J.T. Walsh', 'Erik Estrada', 'Larry Wilcox', 'Paul Gleason', 'Jake Johannsen', 'Mike L. Lajeunesse', 'Sherry Bilsing', 'Allyce Beasley', 'Rick Ducommun', 'Charles Napier', 'Charles Cyphers', 'Benjamin Kimball Smith', 'Danielle Nicolet', 'Damian Cagnolatti', 'Beverly Johnson', 'Christopher Shobe', 'Marcus Lasha', 'Hank Cheyne', 'Al Watson', 'Whoopi Goldberg', 'Christopher Lambert', 'Robert Shaye', 'Bruce Willis']|['Gene Quintano']
3209|Loves of Carmen, The|1948|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Gypsy Carmen drives men wild in 1820s Spain, especially the dragoon Don Jose.|['Rita Hayworth', 'Glenn Ford', 'Ron Randell', 'Victor Jory', 'Luther Adler', 'Arnold Moss', 'Joseph Buloff', 'Margaret Wycherly', 'Bernard Nedell', 'John Baragrey']|['Charles Vidor']
3210|Fast Times at Ridgemont High|1982|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Based on the real-life adventures chronicled by Cameron Crowe, Fast Times follows a group of high school students growing up in Southern California. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. At the center of the film is Jeff Spicoli, a perpetually stoned surfer who faces-off with the resolute Mr. Hand—a man convinced that everyone is on dope.|"['Sean Penn', 'Jennifer Jason Leigh', 'Judge Reinhold', 'Robert Romanus', 'Brian Backer', 'Phoebe Cates', 'Ray Walston', 'Scott Thomson', 'Vincent Schiavelli', 'Amanda Wyss', 'D.W. Brown', 'Forest Whitaker', 'Kelli Maroney', 'Tom Nolan', 'Blair Tefkin', 'Eric Stoltz', 'James Russo', 'Nicolas Cage', 'Patrick Brennan', 'James Bolt', 'Anthony Edwards', 'Pamela Springsteen', 'Martin Brest', 'David Price', 'Stuart Cornfeld', 'Taylor Negron', ""Shelly O'Neill"", 'Sonny Carl Davis', 'Nancy Wilson', 'Lana Clarkson', 'Lori Sutton', 'Ava Lazar', 'Douglas Brian Martin', 'Steven M. Martin', 'Laurie Hendricks', 'Reginald Farmer', 'Stanley Davis Jr.', 'Michael Wyle', 'Julie Guilmette', 'Stu Nahan', 'Duane Tucker']"|['Amy Heckerling']
3211|Cry in the Dark, A|1988|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Tracklist: 1. Intro  2. The Half Light  3. My Tears Are Still Falling  4. Illusions of Perfection  5. The Wine's Dance  6. Eclipse  7. Last Visions  8. My Last Pain  9. Remembrance of Future  10. Enigmatic  11. Innocence's Look  12. Tears of Serenity  13. Sufocated in Darkness  14. Only to Love You  15. Troops of Doom (Sepultura Cover)  16. Desire of Dreams  17. Sweet Serenades  18. Remembrance  19. Holy Diver (Dio Cover)  20. Goodbye in the Silence  21. Innocence|['Roberto Freitas', 'Dilpho Castro', 'Albenez Carvalho', 'Phillipe Dutra', 'Fabila Tozi', 'Ricardo Meireles']|[]
3212|Born to Win|1971|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|"A smart-mouthed junkie and a former hairdresser spends his days looking for just ""one more fix""."|['George Segal', 'Karen Black', 'Paula Prentiss', 'Jay Fletcher', 'Hector Elizondo', 'Robert De Niro', 'Ed Madsen', 'Marcia Jean Kurtz', 'Irving Selbst', 'Tim Pelt', 'José Pérez', 'Jack Hollander', 'Alex Colon', 'Max Brandt', 'Burt Young', 'Roland Kindhard', 'Jean David', 'Paul Benjamin', 'Charles McGregor', 'David Milton', 'Cynda Westcott', 'Aaron Braunstein', 'Lockie Edwards', 'Diane Molneri', 'Jane Elder', 'Vic Ramos', 'Walter Stevens', 'Harry Gorsuch', 'Sylvia Syms']|['Ivan Passer']
3213|Batman: Mask of the Phantasm|1993|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|Andrea Beaumont leaves her father to return to Gotham, rekindling an old romance with Bruce Wayne. At the same time, a mysterious figure begins to hunt down Gotham's criminals, wrongly implicating Batman in the murders. Now on the run from the law, Batman must find and stop the culprit, while also navigating his relationship with Andrea.|['Kevin Conroy', 'Dana Delany', 'Hart Bochner', 'Stacy Keach', 'Mark Hamill', 'Abe Vigoda', 'Dick Miller', 'John P. Ryan', 'Efrem Zimbalist Jr.', 'Bob Hastings', 'Robert Costanzo', 'Jane Downs', 'Pat Musick', 'Vernee Watson-Johnson', 'Ed Gilbert', 'Peter Renaday', 'Jeff Bennett', 'Charles Howerton', 'Thom Pinto', 'Marilu Henner', 'Neil Ross', 'Arleen Sorkin', 'Judi M. Durand']|['Bruce Timm', 'Eric Radomski']
